Date,Hour,Min,Temp,Conditions,Weather Sentiment
01/29/2017,23,51,36.0,Clear,1
01/30/2017,00,51,35.1,Mostly Cloudy,-1
01/30/2017,1,51,35.1,Overcast,-1
01/30/2017,2,51,34.0,Overcast,-1
01/30/2017,3,51,32.0,Overcast,-1
01/30/2017,4,51,32.0,Overcast,-1
01/30/2017,5,51,32.0,Clear,1
01/30/2017,6,51,32.0,Mostly Cloudy,-1
01/30/2017,7,51,32.0,Overcast,-1
01/30/2017,8,51,33.1,Overcast,-1
01/30/2017,9,51,34.0,Mostly Cloudy,-1
01/30/2017,10,51,34.0,Overcast,-1
01/30/2017,11,51,34.0,Mostly Cloudy,-1
01/30/2017,12,51,35.1,Mostly Cloudy,-1
01/30/2017,13,51,36.0,Clear,1
01/30/2017,14,51,36.0,Partly Cloudy,0
01/30/2017,15,51,36.0,Clear,1
01/30/2017,16,51,35.1,Clear,1
01/30/2017,17,51,34.0,Clear,1
01/30/2017,18,51,33.1,Clear,1
01/30/2017,19,51,32.0,Clear,1
01/30/2017,20,51,32.0,Clear,1
01/30/2017,21,51,30.9,Overcast,-1
01/30/2017,22,51,30.9,Overcast,-1
01/30/2017,23,51,30.0,Scattered Clouds,0
01/31/2017,00,51,30.0,Clear,1
01/31/2017,1,51,28.9,Partly Cloudy,0
01/31/2017,2,51,28.0,Mostly Cloudy,-1
01/31/2017,3,51,27.0,Overcast,-1
01/31/2017,4,51,27.0,Overcast,-1
01/31/2017,5,51,26.1,Mostly Cloudy,-1
01/31/2017,6,51,27.0,Partly Cloudy,0
01/31/2017,7,51,28.0,Mostly Cloudy,-1
01/31/2017,8,28,28.9,Mostly Cloudy,-1
01/31/2017,8,37,28.9,Mostly Cloudy,-1
01/31/2017,8,51,30.0,Overcast,-1
01/31/2017,9,51,30.9,Light Snow,-1
01/31/2017,10,11,28.9,Light Snow,-1
01/31/2017,10,20,28.9,Light Snow,-1
01/31/2017,10,51,28.0,Snow,-1
01/31/2017,11,26,27.0,Light Snow,-1
01/31/2017,11,51,28.0,Light Snow,-1
01/31/2017,11,57,28.0,Light Snow,-1
01/31/2017,12,04,28.9,Overcast,-1
01/31/2017,12,14,28.9,Overcast,-1
01/31/2017,12,30,28.9,Light Snow,-1
01/31/2017,12,40,28.9,Snow,-1
01/31/2017,12,51,28.9,Light Snow,-1
01/31/2017,13,51,28.9,Light Snow,-1
01/31/2017,14,08,28.9,Light Snow,-1
01/31/2017,14,19,30.0,Light Snow,-1
01/31/2017,14,25,30.0,Light Snow,-1
01/31/2017,14,39,28.9,Light Snow,-1
01/31/2017,14,48,30.2,Light Snow,-1
01/31/2017,14,51,30.0,Light Snow,-1
01/31/2017,15,01,30.0,Light Snow,-1
01/31/2017,15,29,30.0,Light Snow,-1
01/31/2017,15,44,30.0,Light Snow,-1
01/31/2017,15,51,30.0,Overcast,-1
01/31/2017,16,02,30.0,Overcast,-1
01/31/2017,16,51,30.9,Overcast,-1
01/31/2017,17,51,30.9,Overcast,-1
01/31/2017,18,51,30.9,Overcast,-1
01/31/2017,19,51,30.9,Mostly Cloudy,-1
01/31/2017,20,51,30.9,Scattered Clouds,0
01/31/2017,21,51,30.9,Mostly Cloudy,-1
01/31/2017,22,51,32.0,Overcast,-1
01/31/2017,23,51,34.0,Overcast,-1
02/01/2017,00,51,34.0,Overcast,-1
02/01/2017,1,51,34.0,Partly Cloudy,0
02/01/2017,2,51,35.1,Mostly Cloudy,-1
02/01/2017,3,51,37.0,Overcast,-1
02/01/2017,4,51,39.9,Clear,1
02/01/2017,5,51,39.9,Clear,1
02/01/2017,6,51,42.1,Overcast,-1
02/01/2017,7,51,41.0,Clear,1
02/01/2017,8,51,42.1,Clear,1
02/01/2017,9,51,42.1,Clear,1
02/01/2017,10,51,43.0,Clear,1
02/01/2017,11,51,44.1,Overcast,-1
02/01/2017,12,51,46.0,Mostly Cloudy,-1
02/01/2017,13,51,46.9,Mostly Cloudy,-1
02/01/2017,14,51,46.9,Overcast,-1
02/01/2017,15,51,46.0,Overcast,-1
02/01/2017,16,51,44.1,Partly Cloudy,0
02/01/2017,17,51,44.1,Clear,1
02/01/2017,18,51,43.0,Overcast,-1
02/01/2017,19,51,42.1,Overcast,-1
02/01/2017,20,51,42.1,Overcast,-1
02/01/2017,21,51,41.0,Partly Cloudy,0
02/01/2017,22,51,39.9,Clear,1
02/01/2017,23,51,37.9,Clear,1
02/02/2017,00,51,37.0,Clear,1
02/02/2017,1,51,37.0,Clear,1
02/02/2017,2,51,37.0,Clear,1
02/02/2017,3,51,36.0,Scattered Clouds,0
02/02/2017,4,51,36.0,Overcast,-1
02/02/2017,5,51,37.0,Clear,1
02/02/2017,6,51,37.9,Overcast,-1
02/02/2017,7,51,37.9,Overcast,-1
02/02/2017,8,51,37.9,Overcast,-1
02/02/2017,9,51,39.0,Partly Cloudy,0
02/02/2017,10,51,41.0,Clear,1
02/02/2017,11,51,43.0,Scattered Clouds,0
02/02/2017,12,51,43.0,Mostly Cloudy,-1
02/02/2017,13,51,45.0,Scattered Clouds,0
02/02/2017,14,51,44.1,Mostly Cloudy,-1
02/02/2017,15,51,42.1,Mostly Cloudy,-1
02/02/2017,16,51,39.0,Overcast,-1
02/02/2017,17,51,37.9,Mostly Cloudy,-1
02/02/2017,18,51,37.0,Clear,1
02/02/2017,19,51,37.0,Clear,1
02/02/2017,20,51,35.1,Clear,1
02/02/2017,21,51,34.0,Clear,1
02/02/2017,22,51,33.1,Clear,1
02/02/2017,23,51,33.1,Clear,1
02/03/2017,00,51,32.0,Clear,1
02/03/2017,1,51,30.0,Clear,1
02/03/2017,2,51,30.0,Clear,1
02/03/2017,3,51,28.0,Clear,1
02/03/2017,4,51,27.0,Clear,1
02/03/2017,5,51,26.1,Clear,1
02/03/2017,6,51,26.1,Clear,1
02/03/2017,7,51,26.1,Clear,1
02/03/2017,8,51,27.0,Clear,1
02/03/2017,9,51,27.0,Clear,1
02/03/2017,10,51,28.0,Clear,1
02/03/2017,11,51,28.9,Clear,1
02/03/2017,12,51,30.9,Clear,1
02/03/2017,13,51,32.0,Clear,1
02/03/2017,14,51,33.1,Clear,1
02/03/2017,15,51,33.1,Mostly Cloudy,-1
02/03/2017,16,51,32.0,Mostly Cloudy,-1
02/03/2017,17,51,32.0,Overcast,-1
02/03/2017,18,51,32.0,Overcast,-1
02/03/2017,19,51,30.9,Overcast,-1
02/03/2017,20,51,30.0,Overcast,-1
02/03/2017,21,51,28.9,Partly Cloudy,0
02/03/2017,22,51,28.0,Partly Cloudy,0
02/03/2017,23,51,26.1,Scattered Clouds,0
02/04/2017,00,51,25.0,Clear,1
02/04/2017,1,51,24.1,Clear,1
02/04/2017,2,51,23.0,Clear,1
02/04/2017,3,51,23.0,Clear,1
02/04/2017,4,51,21.9,Clear,1
02/04/2017,5,51,21.9,Clear,1
02/04/2017,6,51,21.9,Clear,1
02/04/2017,7,51,21.9,Clear,1
02/04/2017,8,51,23.0,Clear,1
02/04/2017,9,51,25.0,Clear,1
02/04/2017,10,51,27.0,Clear,1
02/04/2017,11,51,30.0,Clear,1
02/04/2017,12,51,30.9,Clear,1
02/04/2017,13,51,33.1,Clear,1
02/04/2017,14,51,34.0,Clear,1
02/04/2017,15,51,34.0,Clear,1
02/04/2017,16,51,33.1,Clear,1
02/04/2017,17,51,33.1,Clear,1
02/04/2017,18,51,33.1,Clear,1
02/04/2017,19,51,32.0,Clear,1
02/04/2017,20,51,32.0,Clear,1
02/04/2017,21,51,32.0,Clear,1
02/04/2017,22,51,32.0,Clear,1
02/04/2017,23,51,32.0,Clear,1
02/05/2017,00,51,32.0,Clear,1
02/05/2017,1,51,32.0,Clear,1
02/05/2017,2,51,32.0,Clear,1
02/05/2017,3,51,33.1,Clear,1
02/05/2017,4,51,33.1,Clear,1
02/05/2017,5,51,33.1,Clear,1
02/05/2017,6,51,33.1,Clear,1
02/05/2017,7,51,34.0,Mostly Cloudy,-1
02/05/2017,8,51,35.1,Overcast,-1
02/05/2017,9,51,34.0,Overcast,-1
02/05/2017,10,51,36.0,Overcast,-1
02/05/2017,11,51,36.0,Overcast,-1
02/05/2017,13,51,39.0,Overcast,-1
02/05/2017,14,51,41.0,Overcast,-1
02/05/2017,15,51,41.0,Overcast,-1
02/05/2017,16,51,41.0,Scattered Clouds,0
02/05/2017,17,51,41.0,Scattered Clouds,0
02/05/2017,18,51,39.9,Clear,1
02/05/2017,19,51,41.0,Mostly Cloudy,-1
02/05/2017,20,51,41.0,Overcast,-1
02/05/2017,21,51,42.1,Overcast,-1
02/05/2017,22,51,42.1,Overcast,-1
02/05/2017,23,51,42.1,Overcast,-1
02/06/2017,00,51,42.1,Mostly Cloudy,-1
02/06/2017,1,51,41.0,Mostly Cloudy,-1
02/06/2017,2,51,41.0,Overcast,-1
02/06/2017,3,51,39.9,Overcast,-1
02/06/2017,4,51,39.0,Overcast,-1
02/06/2017,5,51,37.9,Clear,1
02/06/2017,6,51,37.0,Mostly Cloudy,-1
02/06/2017,7,51,36.0,Clear,1
02/06/2017,8,51,37.0,Clear,1
02/06/2017,9,51,37.9,Clear,1
02/06/2017,10,51,39.9,Clear,1
02/06/2017,13,51,46.0,Clear,1
02/06/2017,14,51,48.0,Clear,1
02/06/2017,15,51,48.0,Clear,1
02/06/2017,16,51,48.0,Clear,1
02/06/2017,17,51,42.1,Clear,1
02/06/2017,18,51,42.1,Clear,1
02/06/2017,19,51,42.1,Clear,1
02/06/2017,20,51,42.1,Clear,1
02/06/2017,21,51,43.0,Clear,1
02/06/2017,22,51,44.1,Clear,1
02/06/2017,23,51,42.1,Clear,1
02/07/2017,00,51,42.1,Clear,1
02/07/2017,1,51,41.0,Clear,1
02/07/2017,2,51,39.0,Clear,1
02/07/2017,3,51,39.0,Partly Cloudy,0
02/07/2017,4,51,39.0,Haze,0
02/07/2017,5,51,39.9,Haze,0
02/07/2017,6,29,39.0,Rain,-1
02/07/2017,6,42,37.9,Light Rain,1
02/07/2017,6,51,39.0,Light Rain,1
02/07/2017,6,59,39.0,Light Rain,1
02/07/2017,7,06,39.0,Light Rain,1
02/07/2017,7,16,39.0,Overcast,-1
02/07/2017,7,51,39.0,Light Rain,1
02/07/2017,8,03,39.0,Light Rain,1
02/07/2017,8,32,39.0,Light Rain,1
02/07/2017,8,42,39.0,Light Rain,1
02/07/2017,8,51,39.0,Overcast,-1
02/07/2017,9,41,39.0,Overcast,-1
02/07/2017,9,51,39.0,Overcast,-1
02/07/2017,10,00,39.0,Overcast,-1
02/07/2017,10,09,39.0,Overcast,-1
02/07/2017,10,51,39.0,Light Rain,1
02/07/2017,11,03,39.0,Rain,-1
02/07/2017,11,51,37.0,Rain,-1
02/07/2017,12,51,37.0,Overcast,-1
02/07/2017,13,51,37.0,Overcast,-1
02/07/2017,14,51,37.0,Overcast,-1
02/07/2017,15,51,37.0,Overcast,-1
02/07/2017,16,51,37.0,Overcast,-1
02/07/2017,17,51,37.0,Overcast,-1
02/07/2017,18,47,37.4,Overcast,-1
02/07/2017,18,51,37.0,Overcast,-1
02/07/2017,19,09,37.0,Overcast,-1
02/07/2017,19,34,37.0,Overcast,-1
02/07/2017,19,51,37.0,Overcast,-1
02/07/2017,20,51,37.0,Overcast,-1
02/07/2017,21,51,37.0,Overcast,-1
02/07/2017,22,51,37.9,Overcast,-1
02/07/2017,23,23,37.9,Mist,0
02/07/2017,23,51,37.9,Fog,0
02/08/2017,00,51,39.0,Mist,0
02/08/2017,1,51,37.9,Overcast,-1
02/08/2017,2,03,37.9,Overcast,-1
02/08/2017,2,24,39.0,Overcast,-1
02/08/2017,2,46,39.2,Mostly Cloudy,-1
02/08/2017,2,51,39.0,Mostly Cloudy,-1
02/08/2017,3,11,39.0,Light Rain,1
02/08/2017,3,19,39.0,Light Rain,1
02/08/2017,3,39,39.0,Light Rain,1
02/08/2017,3,46,39.2,Light Rain,1
02/08/2017,3,51,39.0,Light Rain,1
02/08/2017,4,02,39.0,Mostly Cloudy,-1
02/08/2017,4,13,39.0,Overcast,-1
02/08/2017,4,35,39.9,Overcast,-1
02/08/2017,4,44,39.9,Mostly Cloudy,-1
02/08/2017,4,51,39.9,Mostly Cloudy,-1
02/08/2017,5,51,39.9,Mostly Cloudy,-1
02/08/2017,6,51,41.0,Scattered Clouds,0
02/08/2017,7,51,45.0,Clear,1
02/08/2017,8,51,50.0,Mostly Cloudy,-1
02/08/2017,9,51,53.1,Overcast,-1
02/08/2017,10,51,55.0,Clear,1
02/08/2017,11,51,57.9,Clear,1
02/08/2017,12,51,60.1,Clear,1
02/08/2017,13,51,60.1,Clear,1
02/08/2017,14,51,60.1,Scattered Clouds,0
02/08/2017,15,51,57.0,Clear,1
02/08/2017,16,51,54.0,Clear,1
02/08/2017,17,51,50.0,Clear,1
02/08/2017,18,51,48.0,Clear,1
02/08/2017,19,51,48.0,Partly Cloudy,0
02/08/2017,20,51,46.9,Clear,1
02/08/2017,21,51,46.0,Clear,1
02/08/2017,22,51,45.0,Partly Cloudy,0
02/08/2017,23,51,44.1,Overcast,-1
02/09/2017,00,51,43.0,Overcast,-1
02/09/2017,1,51,41.0,Overcast,-1
02/09/2017,2,51,39.9,Overcast,-1
02/09/2017,3,51,37.0,Overcast,-1
02/09/2017,4,06,35.1,Light Snow,-1
02/09/2017,4,22,33.1,Light Snow,-1
02/09/2017,4,37,32.0,Snow,-1
02/09/2017,4,51,32.0,Snow,-1
02/09/2017,5,01,30.9,Light Snow,-1
02/09/2017,5,14,30.9,Light Snow,-1
02/09/2017,5,24,30.9,Light Snow,-1
02/09/2017,5,48,30.2,Light Snow,-1
02/09/2017,5,51,30.9,Light Snow,-1
02/09/2017,6,19,30.0,Light Snow,-1
02/09/2017,6,24,30.0,Snow,-1
02/09/2017,6,51,28.9,Snow,-1
02/09/2017,7,51,28.9,Heavy Snow,-1
02/09/2017,8,11,30.0,Heavy Snow,-1
02/09/2017,8,51,30.0,Heavy Snow,-1
02/09/2017,9,36,28.0,Snow,-1
02/09/2017,9,51,28.0,Snow,-1
02/09/2017,10,51,28.0,Heavy Snow,-1
02/09/2017,11,05,28.0,Heavy Snow,-1
02/09/2017,11,51,28.0,Snow,-1
02/09/2017,12,51,28.0,Light Snow,-1
02/09/2017,13,14,27.0,Light Snow,-1
02/09/2017,13,29,28.0,Haze,0
02/09/2017,13,34,27.0,Light Snow,-1
02/09/2017,13,51,26.1,Light Snow,-1
02/09/2017,14,14,26.1,Light Snow,-1
02/09/2017,14,51,25.0,Light Snow,-1
02/09/2017,15,31,25.0,Haze,0
02/09/2017,15,51,25.0,Haze,0
02/09/2017,16,51,25.0,Unknown,0
02/09/2017,17,51,23.0,Unknown,0
02/09/2017,18,51,21.9,Unknown,0
02/09/2017,19,51,21.0,Clear,1
02/09/2017,20,51,19.9,Clear,1
02/09/2017,21,51,19.9,Clear,1
02/09/2017,22,51,19.0,Clear,1
02/09/2017,23,51,19.0,Clear,1
02/10/2017,00,51,19.9,Scattered Clouds,0
02/10/2017,1,51,19.9,Clear,1
02/10/2017,2,51,19.9,Clear,1
02/10/2017,3,51,19.9,Clear,1
02/10/2017,4,51,21.0,Clear,1
02/10/2017,5,51,21.0,Clear,1
02/10/2017,6,51,21.0,Clear,1
02/10/2017,7,51,21.9,Clear,1
02/10/2017,8,51,23.0,Clear,1
02/10/2017,9,51,25.0,Clear,1
02/10/2017,10,51,27.0,Clear,1
02/10/2017,11,51,28.9,Partly Cloudy,0
02/10/2017,12,51,30.9,Clear,1
02/10/2017,13,51,30.9,Clear,1
02/10/2017,14,51,32.0,Clear,1
02/10/2017,15,51,30.9,Clear,1
02/10/2017,16,51,30.0,Clear,1
02/10/2017,17,51,28.9,Clear,1
02/10/2017,18,51,28.9,Overcast,-1
02/10/2017,19,51,28.9,Overcast,-1
02/10/2017,20,51,28.9,Overcast,-1
02/10/2017,21,41,28.0,Light Snow,-1
02/10/2017,21,51,27.0,Light Snow,-1
02/10/2017,21,55,27.0,Light Snow,-1
02/10/2017,22,51,28.9,Overcast,-1
02/10/2017,23,51,30.0,Overcast,-1
02/11/2017,00,51,30.9,Overcast,-1
02/11/2017,1,51,33.1,Overcast,-1
02/11/2017,2,51,33.1,Overcast,-1
02/11/2017,3,51,33.1,Overcast,-1
02/11/2017,4,51,37.9,Overcast,-1
02/11/2017,5,51,39.0,Overcast,-1
02/11/2017,6,51,37.9,Overcast,-1
02/11/2017,7,51,37.9,Overcast,-1
02/11/2017,8,51,37.0,Clear,1
02/11/2017,9,51,37.9,Clear,1
02/11/2017,10,51,37.9,Clear,1
02/11/2017,11,51,41.0,Clear,1
02/11/2017,12,51,42.1,Clear,1
02/11/2017,13,51,44.1,Clear,1
02/11/2017,14,51,45.0,Partly Cloudy,0
02/11/2017,15,51,46.9,Clear,1
02/11/2017,16,51,46.9,Partly Cloudy,0
02/11/2017,17,51,45.0,Mostly Cloudy,-1
02/11/2017,18,51,44.1,Clear,1
02/11/2017,19,51,44.1,Clear,1
02/11/2017,20,51,43.0,Clear,1
02/11/2017,21,51,41.0,Clear,1
02/11/2017,22,51,39.9,Clear,1
02/11/2017,23,51,39.0,Clear,1
02/12/2017,00,51,39.0,Clear,1
02/12/2017,1,51,37.9,Clear,1
02/12/2017,2,51,37.0,Mostly Cloudy,-1
02/12/2017,3,51,34.0,Overcast,-1
02/12/2017,4,51,33.1,Overcast,-1
02/12/2017,5,51,33.1,Overcast,-1
02/12/2017,6,13,32.0,Light Freezing Rain,-1
02/12/2017,6,51,32.0,Light Freezing Rain,-1
02/12/2017,7,02,32.0,Overcast,-1
02/12/2017,7,17,30.9,Overcast,-1
02/12/2017,7,51,30.9,Light Freezing Rain,-1
02/12/2017,8,20,30.9,Overcast,-1
02/12/2017,8,51,30.9,Overcast,-1
02/12/2017,9,34,30.0,Light Freezing Rain,-1
